user,lemak,protein,karbohidrat,gula,class
2,99.8,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
3,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
0,100.0,0.0,0.0,0.0,0
3,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
0,100.0,0.0,0.0,0.0,0
1,100.0,0.0,0.0,0.0,0
3,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
1,100.0,0.0,0.0,0.0,0
2,99.8,0.0,0.0,0.0,1
1,99.8,0.0,0.0,0.0,0
2,99.8,0.0,0.0,0.0,1
0,100.0,0.0,0.0,0.0,0
0,100.0,0.0,0.0,0.0,0
2,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
0,80.32,0.31,0.77,0.0,0
1,100.0,0.0,0.0,0.0,0
1,100.0,0.0,0.0,0.0,0
2,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
0,100.0,0.0,0.0,0.0,0
1,100.0,0.0,0.0,0.0,0
0,100.0,0.0,0.0,0.0,0
0,100.0,0.0,0.0,0.0,0
1,100.0,0.0,0.0,0.0,0
3,40.0,1.0,1.0,0.0,1
0,55.1,3.3,0.0,0.0,0
0,55.1,3.3,0.0,0.0,0
2,98.59,0.0,0.0,0.0,1
0,99.5,0.0,0.0,0.0,0
1,80.71,0.16,0.7,0.0,0
3,80.17,0.22,0.75,0.0,1
0,60.39,0.12,0.69,0.0,0
3,59.81,0.17,0.86,0.0,1
0,59.17,0.6,0.0,0.0,0
3,99.97,0.0,0.0,0.0,1
0,80.71,0.16,0.7,0.0,0
3,80.17,0.22,0.75,0.0,1
3,59.81,0.17,0.86,0.0,1
3,3.0,1.5,2.5,0.0,1
1,70.0,0.3,0.5,0.0,0
3,35.0,2.0,2.0,0.0,1
1,80.71,0.16,0.7,0.0,0
3,70.22,0.26,1.53,0.0,1
2,47.53,0.2,0.86,0.0,1
3,3.04,0.1,4.34,0.0,1
3,19.5,0.0,0.4,0.0,1
3,19.5,0.0,0.4,0.0,1
0,1.45,0.55,29.27,16.83,1
0,0.87,0.97,8.75,8.85,0
0,1.92,0.25,26.51,5.35,0
1,44.54,1.32,5.9,4.69,1
3,12.42,1.25,21.33,3.77,1
2,22.22,0.37,9.23,3.56,1
3,100.0,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
2,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
2,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
2,100.0,0.0,0.0,0.0,1
0,71.0,0.0,0.0,0.0,0
2,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
3,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
0,100.0,0.0,0.0,0.0,0
0,99.5,0.0,0.0,0.0,0
3,99.5,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
0,80.2,1.9,0.0,0.0,0
2,100.0,0.0,0.0,0.0,1
0,100.0,0.0,0.0,0.0,0
2,80.0,0.18,0.71,0.0,1
3,100.0,0.0,0.0,0.0,1
1,100.0,0.0,0.0,0.0,0
3,64.63,0.14,0.14,0.0,1
2,36.41,0.02,1.98,0.0,1
0,17.1,0.0,0.0,0.0,0
3,2.1,0.0,7.1,1.0,1
2,70.95,0.13,0.16,0.0,1
2,100.0,0.0,0.0,0.0,1
1,78.69,0.26,20.69,0.0,0
3,68.29,0.07,0.59,0.0,1
2,80.32,0.41,1.39,0.0,1
0,100.0,0.0,0.0,0.0,0
2,10.0,0.98,28.26,18.33,2
1,38.71,0.0,5.71,0.0,0
3,10.75,0.16,16.6,14.29,2
1,34.18,1.53,9.39,5.38,1
1,37.77,0.51,0.66,0.0,0
1,80.71,0.16,0.7,0.0,0
2,80.17,0.22,0.75,0.0,1
3,60.39,0.12,0.69,0.0,1
1,59.81,0.17,0.86,0.0,0
0,59.17,0.6,0.0,0.0,0
2,80.71,0.16,0.7,0.0,1
2,59.81,0.17,0.86,0.0,1
2,100.0,0.0,0.0,0.0,1
0,100.0,0.0,0.0,0.0,0
3,100.0,0.0,0.0,0.0,1
3,100.0,0.0,0.0,0.0,1
2,100.0,0.0,0.0,0.0,1
3,40.83,0.87,23.33,15.84,2
2,33.33,0.92,23.73,23.39,2
0,0.23,1.47,30.73,8.82,0
1,1.47,1.07,38.43,17.75,1
0,99.01,0.37,0.39,0.0,0
3,40.0,0.37,0.0,0.0,1
3,10.0,0.65,16.4,6.67,1
2,3.57,28.04,0.0,0.0,1
0,14.83,18.33,0.13,0.0,0
3,17.53,22.84,9.03,0.0,2
0,15.27,28.57,3.27,0.0,1
2,13.27,26.78,0.06,0.0,1
0,12.37,24.49,0.06,0.0,1
0,15.06,18.6,0.0,0.0,0
3,17.35,22.54,9.42,0.0,2
1,14.92,28.56,3.15,0.0,1
0,13.6,27.3,0.0,0.0,1
1,12.56,24.68,0.0,0.0,1
1,3.08,21.39,0.0,0.0,1
2,9.12,30.57,1.69,0.0,1
3,7.41,28.93,0.0,0.0,1
3,6.71,27.29,0.0,0.0,1
1,32.35,13.33,0.0,0.0,1
0,28.83,10.32,23.15,0.0,0
3,42.58,19.09,9.34,0.0,1
1,40.68,20.36,0.0,0.0,1
0,33.04,15.22,0.0,0.0,0
2,4.47,17.88,1.8,0.0,1
2,13.46,32.54,4.35,0.0,1
1,4.5,27.15,0.0,0.0,1
0,2.06,17.66,0.0,0.0,0
1,2.68,30.39,0.0,0.0,0
0,9.33,15.55,0.71,0.0,0
3,7.92,26.41,0.1,0.0,1
3,4.83,16.92,0.73,0.0,1
1,6.51,24.46,0.87,0.0,1
3,11.07,20.27,0.0,0.0,2
2,15.44,23.55,9.5,0.0,1
2,12.09,30.45,1.82,0.0,1
0,10.85,29.02,0.0,0.0,1
3,9.97,26.14,0.0,0.0,1
2,18.34,16.69,0.0,0.0,1
3,18.64,21.85,9.38,0.0,2
0,16.91,27.22,4.08,0.0,1
0,15.78,25.97,0.0,0.0,1
2,14.66,23.5,0.0,0.0,1
3,1.65,23.2,0.0,0.0,1
1,5.54,32.82,0.42,0.0,1
0,4.51,30.91,0.0,0.0,0
1,3.99,28.88,0.0,0.0,1
3,4.31,20.08,0.0,0.0,1
2,11.62,28.99,2.59,0.0,1
1,9.73,27.37,0.0,0.0,1
3,8.98,25.97,0.0,0.0,1
3,67.95,3.73,0.0,0.0,1
2,28.74,14.05,0.0,0.0,1
0,21.91,21.97,10.25,0.0,1
0,20.74,27.79,6.5,0.0,1
2,20.97,25.95,0.0,0.0,1
2,18.14,22.18,0.0,0.0,1
0,5.92,19.56,0.0,0.0,0
3,15.32,29.99,5.68,0.0,2
0,13.16,28.19,0.0,0.0,1
2,11.19,25.31,0.0,0.0,1
3,9.25,20.85,0.0,0.0,1
0,13.2,24.84,8.99,0.0,1
1,8.87,31.84,1.64,0.0,1
0,7.78,29.8,0.0,0.0,0
2,7.42,27.39,0.0,0.0,1
1,2.62,22.5,0.0,0.0,0
3,4.71,33.44,0.51,0.0,1
2,3.57,31.02,0.0,0.0,1
3,3.03,28.98,0.0,0.0,1
2,9.2,18.08,0.11,0.0,1
2,15.75,21.95,8.28,0.0,1
1,13.72,26.96,1.63,0.0,1
2,10.15,23.35,0.0,0.0,1
2,10.64,25.32,0.0,0.0,1
2,3.71,19.41,0.0,0.0,1
2,8.08,28.62,0.0,0.0,1
2,5.7,24.24,0.0,0.0,1
0,5.71,27.5,0.0,0.0,0
2,15.95,16.37,0.17,0.0,1
0,16.17,21.77,8.72,0.0,1
3,14.43,26.84,2.5,0.0,2
0,8.99,24.03,0.0,0.0,0
3,12.92,24.17,0.0,0.0,2
0,4.22,19.16,0.0,0.0,0
3,9.32,28.38,0.65,0.0,1
1,7.8,24.22,0.0,0.0,1
0,8.06,26.26,0.0,0.0,0
2,26.24,14.07,0.0,0.0,1
0,23.52,19.82,8.7,0.0,0
1,23.61,24.01,4.24,0.0,1
3,18.1,19.61,0.0,0.0,1
3,8.78,17.55,0.0,0.0,1
1,11.88,26.87,1.77,0.0,1
1,8.18,24.56,0.0,0.0,1
0,16.61,16.52,0.25,0.0,0
0,16.53,21.61,9.08,0.0,1
2,14.98,26.75,3.18,0.0,1
3,14.71,23.26,0.0,0.0,2
2,14.74,23.26,0.0,0.0,1
3,4.12,19.66,0.0,0.0,1
3,10.3,28.18,1.18,0.0,2
3,8.15,24.76,0.0,0.0,1
0,9.79,25.0,0.0,0.0,0
1,12.85,17.52,0.0,0.0,1
3,21.81,19.87,10.94,0.0,1
2,22.16,26.11,2.39,0.0,1
2,16.87,23.79,0.0,0.0,1
3,16.82,22.78,0.0,0.0,2
2,3.54,21.97,0.0,0.0,1
3,9.15,30.15,0.0,0.0,1
3,8.13,30.46,0.0,0.0,1
2,7.18,27.18,0.0,0.0,1
0,15.46,17.09,0.09,0.0,0
0,13.07,23.96,0.05,0.0,1
1,4.02,24.31,0.0,0.0,1
3,13.39,23.97,0.0,0.0,2
3,2.7,20.33,0.0,0.0,1
3,6.63,25.01,0.0,0.0,1
0,5.04,18.14,1.14,0.0,0
2,5.22,26.77,0.86,0.0,1
2,1.63,22.2,0.0,0.0,1
3,4.07,27.13,0.0,0.0,1
3,3.61,18.74,0.0,0.0,1
2,8.75,23.25,0.0,0.0,1
1,19.52,17.48,0.19,0.0,1
2,11.91,24.88,0.0,0.0,1
0,20.33,17.55,0.0,0.0,0
2,18.87,26.88,0.0,0.0,1
3,6.32,21.26,0.0,0.0,1
3,11.89,30.42,0.0,0.0,2
2,9.21,17.89,2.13,0.0,1
1,9.3,25.73,0.11,0.0,1
1,4.21,23.1,0.0,0.0,1
1,7.98,33.04,0.0,0.0,1
2,8.12,19.7,0.0,0.0,1
0,15.28,28.14,0.0,0.0,1
3,16.9,18.51,0.08,0.0,1
2,11.67,28.35,0.04,0.0,1
0,17.07,18.77,0.0,0.0,0
3,11.65,28.96,0.0,0.0,2
1,5.18,18.28,1.42,0.0,0
0,5.4,26.39,0.76,0.0,0
2,39.34,11.49,0.0,0.0,1
0,28.35,18.99,0.0,0.0,0
1,5.95,18.28,0.94,0.0,0
3,11.2,23.48,0.0,0.0,2
0,4.64,18.74,3.53,0.0,0
3,15.2,17.42,0.0,0.0,1
2,4.25,19.85,0.0,0.0,1
1,33.62,15.86,0.0,0.0,1
0,21.92,25.16,0.0,0.0,1
2,7.13,22.75,0.0,0.0,1
2,12.67,28.97,0.0,0.0,1
0,4.28,16.37,6.32,0.0,0
2,6.45,23.4,0.0,0.0,1
3,2.47,20.64,0.0,0.0,1
1,9.29,22.7,0.0,0.0,1
3,3.64,23.57,0.0,0.0,1
2,3.25,24.37,0.0,0.0,1
0,4.3,22.2,0.0,0.0,0
2,12.05,19.63,0.0,0.0,1
3,4.53,21.76,0.0,0.0,1
2,2.99,22.59,0.0,0.0,1
3,23.8,18.47,0.0,0.0,1
1,7.5,17.5,0.0,0.0,0
1,4.52,21.76,0.0,0.0,1
3,5.64,21.64,0.13,0.07,1
3,7.39,28.55,0.06,0.0,1
3,1.93,22.64,0.14,0.07,1
0,3.84,29.06,0.0,0.0,0
3,38.93,12.96,0.16,0.1,1
3,39.31,23.94,0.57,0.0,2
2,5.09,18.18,0.07,0.0,1
1,6.61,26.44,0.0,0.0,1
3,3.37,18.8,0.0,0.0,1
0,4.64,26.45,0.0,0.0,0
0,7.44,16.7,0.4,0.0,0
2,7.52,24.88,0.0,0.0,1
1,5.5,18.26,0.0,0.0,0
1,8.18,27.0,0.0,0.0,1
1,6.04,16.51,0.0,0.0,0
0,7.36,22.48,0.0,0.0,0
2,7.43,21.96,0.15,0.06,1
3,5.57,29.55,0.05,0.0,1
2,8.97,19.81,0.15,0.1,1
3,9.95,27.27,0.07,0.0,1
3,1.48,23.66,0.14,0.05,1
2,2.08,30.13,0.0,0.0,1
0,2.5,21.28,0.15,0.1,0
1,6.04,27.71,0.0,0.0,1
2,14.38,26.59,0.16,0.0,1
1,7.02,21.89,0.0,0.0,1
1,7.41,28.71,0.0,0.0,1
2,6.72,19.54,0.0,0.0,1
3,9.82,27.87,0.0,0.0,1
3,12.32,20.22,0.0,0.0,2
3,12.43,27.38,0.0,0.0,2
1,5.72,28.26,0.0,0.0,1
1,2.5,21.28,0.15,0.1,0
1,6.04,27.71,0.0,0.0,1
2,1.48,23.66,0.14,0.05,1
0,2.08,30.13,0.0,0.0,0
1,1.48,23.66,0.14,0.05,0
2,2.08,30.13,0.0,0.0,1
2,44.45,19.03,0.0,0.0,1
1,7.95,21.77,0.0,0.0,1
2,43.84,11.4,4.67,0.0,1
3,6.86,23.68,1.47,0.0,1
3,6.0,18.7,1.0,0.0,1
3,2.63,5.88,4.61,0.0,0
2,3.46,22.16,0.0,0.0,1
2,8.54,18.8,0.0,0.0,1
1,2.2,17.6,6.4,0.0,0
1,16.9,14.2,17.0,0.0,1
1,24.73,11.39,0.0,0.0,1
3,15.48,13.79,0.0,0.0,1
2,19.98,14.72,0.0,0.0,1
3,15.96,13.29,0.0,0.0,1
1,7.66,19.66,0.0,0.0,0
3,10.4,27.37,0.0,0.0,2
2,14.02,17.15,0.0,0.0,1
3,18.21,22.27,0.0,0.0,2
0,3.33,20.04,0.0,0.0,0
3,3.87,23.3,0.0,0.0,1
0,8.1,25.3,0.9,0.0,0
1,12.67,19.67,3.34,2.04,1
0,13.9,25.34,3.84,2.1,1
1,3.0,20.32,0.0,0.0,1
3,10.85,24.5,0.0,0.0,2
1,2.5,27.6,0.0,0.0,0
3,11.4,26.75,0.0,0.0,2
2,5.96,29.1,0.0,0.0,1
3,6.76,27.71,0.0,0.0,1
1,14.87,22.24,3.36,1.94,1
0,20.04,14.33,13.61,0.0,0
3,19.58,14.85,12.84,0.0,1
1,12.89,16.35,17.56,0.0,1
1,15.75,14.73,15.01,0.37,1
2,8.1,17.44,0.04,0.0,1
2,10.92,23.28,0.0,0.0,1
1,10.74,24.09,0.0,0.0,1
1,14.6,19.4,0.2,0.0,1
2,5.72,27.52,0.0,0.0,1
1,4.58,22.02,0.0,0.0,1
3,4.69,22.41,0.23,0.03,1
2,7.79,28.34,0.54,0.53,1
1,11.54,25.34,0.0,0.0,1
1,2.79,28.0,0.0,0.0,0
0,6.81,28.74,0.0,0.0,0
2,37.24,17.66,0.11,0.11,1
2,11.09,24.06,0.0,0.0,1
3,9.53,27.69,0.0,0.0,1
2,18.59,23.23,0.03,0.03,1
1,8.18,27.48,0.02,0.02,1
1,11.98,26.86,0.02,0.02,1
3,15.7,22.93,0.02,0.02,2
0,18.77,24.34,0.04,0.04,1
1,5.73,18.56,2.23,0.0,0
2,7.58,16.8,3.03,0.0,1
1,35.15,15.19,0.7,0.7,1
2,18.86,20.29,0.4,0.4,1
2,7.67,26.37,0.09,0.09,1
1,11.46,25.65,0.12,0.12,1
0,15.08,22.51,0.12,0.12,1
2,18.04,23.42,0.6,0.6,1
1,0.88,25.94,0.0,0.0,0
3,4.0,16.3,3.1,1.2,1
0,4.03,22.77,0.0,0.0,0
2,4.65,28.43,0.0,0.0,1
0,0.8,22.5,0.0,0.0,0
1,2.3,31.27,0.0,0.0,0
1,0.74,22.25,0.0,0.0,0
3,1.64,22.83,0.0,0.0,1
2,2.68,33.67,0.0,0.0,1
0,1.49,22.22,0.0,0.0,0
1,2.01,32.38,0.0,0.0,0
3,0.48,23.08,0.0,0.0,1
3,4.86,22.81,0.0,0.0,1
2,3.13,29.07,0.0,0.0,1
3,8.7,20.22,0.0,0.0,1
1,7.07,26.15,0.0,0.0,1
1,2.65,21.81,0.0,0.0,0
0,1.72,22.39,0.0,0.0,0
3,1.94,29.01,0.0,0.0,1
3,2.87,23.69,0.0,0.0,1
0,4.26,29.37,0.0,0.0,0
3,1.96,22.86,0.0,0.0,1
0,2.21,23.36,0.0,0.0,0
2,3.83,28.55,0.0,0.0,1
3,3.67,21.55,0.0,0.0,1
0,3.97,28.81,0.0,0.0,0
2,2.4,21.99,0.0,0.0,1
1,3.19,22.07,0.0,0.0,1
3,2.3,21.85,0.0,0.0,1
2,2.57,28.49,0.0,0.0,1
0,2.95,21.67,0.0,0.0,0
2,3.87,28.12,0.0,0.0,1
0,6.43,25.78,1.11,0.0,0
2,1.95,23.57,0.0,0.0,1
3,2.71,31.69,0.0,0.0,1
0,2.48,28.99,0.0,0.0,0
1,8.34,18.73,0.0,0.0,0
0,11.6,27.1,0.0,0.0,1
2,11.45,25.86,0.0,0.0,1
2,12.54,16.9,0.0,0.0,1
0,17.45,25.11,0.0,0.0,1
0,16.2,25.88,0.0,0.0,1
2,5.95,23.93,0.0,0.0,1
2,8.63,24.55,0.0,0.0,1
0,42.76,14.61,0.0,0.0,0
3,44.23,9.58,0.79,0.0,1
1,43.99,16.57,0.0,0.0,1
2,10.73,22.72,0.0,0.0,1
1,15.43,22.57,0.0,0.0,1
2,3.26,19.19,0.0,0.0,1
0,5.0,25.34,0.0,0.0,0
3,6.33,22.99,0.0,0.0,1
2,7.96,23.0,0.0,0.0,1
1,3.69,19.11,0.0,0.0,0
0,7.73,24.23,0.0,0.0,0
3,38.94,12.26,1.0,0.0,1
2,37.9,11.11,0.01,0.0,1
1,37.6,20.31,0.44,0.0,1
2,10.71,21.55,0.13,0.0,1
0,8.24,18.03,0.0,0.0,0
3,9.0,24.72,0.05,0.0,1
2,14.62,20.7,0.21,0.0,1
2,14.58,16.56,0.0,0.0,1
3,13.81,23.47,0.09,0.0,2
2,13.87,21.85,0.31,0.31,1
0,4.12,19.27,0.1,0.1,0
0,6.0,26.1,0.0,0.0,0
3,1.66,21.54,0.0,0.05,1
2,2.08,26.97,0.0,0.0,1
2,36.8,12.29,0.21,0.1,1
1,40.31,22.15,0.0,0.0,1
1,10.83,17.84,0.15,0.1,1
1,10.81,25.55,0.0,0.0,1
0,7.42,20.02,0.14,0.06,0
1,5.64,26.52,0.0,0.0,1
0,2.39,20.87,0.14,0.06,0
3,3.7,26.61,0.0,0.0,1
2,9.1,19.03,0.15,0.08,1
0,8.01,26.09,0.0,0.0,0
2,2.53,21.99,0.0,0.0,1
0,2.08,27.94,0.0,0.0,0
3,2.33,23.34,0.0,0.0,1
3,1.97,29.51,0.0,0.0,1
1,2.49,22.48,0.0,0.0,0
0,5.51,30.17,0.0,0.0,0
2,35.83,14.35,0.0,0.0,1
3,35.03,24.58,0.0,0.0,2
2,3.97,20.52,0.0,0.0,1
2,3.69,20.6,0.0,0.0,1
1,2.08,26.97,0.0,0.0,0
2,4.12,19.27,0.15,0.1,1
2,2.08,26.97,0.0,0.0,1
3,1.66,21.54,0.14,0.05,1
2,6.25,25.14,0.46,0.0,1
2,6.52,28.61,0.0,0.0,1
1,4.12,19.27,0.15,0.1,0
3,6.0,26.1,0.0,0.0,1
1,4.12,19.27,0.15,0.1,0
1,6.75,20.79,0.03,0.01,1
3,6.0,26.1,0.0,0.0,1
3,1.66,21.54,0.14,0.05,1
3,2.08,26.97,0.0,0.0,1
2,7.45,21.88,0.0,0.0,1
2,5.33,29.01,0.05,0.0,1
3,13.79,19.53,0.05,0.03,1
3,13.29,28.74,0.13,0.0,2
0,6.84,19.96,0.0,0.0,0
2,9.37,28.21,0.0,0.0,1
0,1.48,23.66,0.14,0.05,0
0,2.08,30.13,0.0,0.0,0
2,2.5,21.28,0.15,0.1,1
0,6.04,27.71,0.0,0.0,0
0,9.16,19.54,0.0,0.0,0
0,9.5,23.95,0.41,0.0,0
3,15.41,16.86,0.15,0.1,1
3,11.36,25.8,0.0,0.0,2
1,3.24,32.06,0.0,0.0,1
1,3.17,30.54,0.0,0.0,1
1,3.61,28.24,0.0,0.0,1
2,3.39,29.5,0.0,0.0,1
1,3.26,1.82,8.52,0.72,0
2,1.32,4.83,15.42,2.49,0
0,1.59,2.38,4.76,0.79,0
0,4.42,5.88,16.97,3.0,0
2,5.31,7.6,16.75,0.0,0
3,3.5,5.19,11.16,0.0,1
0,0.22,1.14,0.04,0.0,0
0,2.46,3.85,7.16,2.06,0
3,4.46,1.32,7.03,1.35,1
3,3.92,0.8,11.3,3.73,1
1,1.04,4.42,0.75,0.35,0
0,3.63,1.61,9.68,2.42,0
1,2.64,5.06,6.88,0.87,0
0,5.77,2.38,7.16,0.54,0
2,1.14,2.1,6.67,1.93,0
0,1.16,3.09,4.46,0.38,0
1,1.55,2.37,6.07,0.0,0
1,1.33,5.11,5.41,0.6,0
2,1.56,1.84,11.57,0.23,0
3,0.73,1.97,4.68,1.01,1
0,2.32,2.94,7.01,1.26,0
2,2.53,5.09,18.86,5.09,1
2,1.41,3.02,7.84,1.67,0
2,1.76,1.74,9.74,2.7,0
1,1.19,1.59,7.19,0.79,0
1,2.06,3.17,10.32,0.38,0
1,0.0,2.52,0.32,0.0,0
1,1.12,3.74,8.16,0.0,0
1,3.92,0.8,11.44,3.73,0
0,1.17,2.13,8.64,2.17,0
1,2.05,3.48,9.17,1.5,0
0,1.98,2.38,7.94,0.79,0
0,1.8,1.5,9.6,0.0,0
3,5.3,1.35,6.8,0.4,1
1,3.21,2.51,7.41,2.28,0
0,1.42,3.06,6.68,2.72,0
0,4.2,2.2,10.4,3.64,0
2,1.59,2.38,8.73,0.79,0
0,3.13,1.72,3.32,0.0,0
3,2.23,6.54,20.18,6.52,1
3,1.66,4.62,11.17,1.91,1
0,3.28,7.68,20.81,0.0,0
0,1.88,1.51,12.79,1.44,0
2,1.19,2.38,9.52,0.79,0
0,4.14,2.22,6.53,0.0,0
3,0.81,0.81,0.81,0.81,0
3,0.79,1.59,7.94,1.59,1
0,3.42,3.55,16.87,0.0,0
1,1.53,2.37,5.97,0.0,0
1,2.12,1.64,17.08,5.9,0
1,1.87,4.33,5.96,0.0,0
1,0.36,1.14,7.9,1.56,0
0,1.58,1.72,9.78,3.13,0
1,1.11,3.97,10.08,0.67,0
3,1.51,4.45,8.11,0.89,0
1,1.56,2.42,10.7,1.64,0
1,8.89,15.97,17.4,16.71,1
0,4.0,17.3,16.1,14.51,1
3,13.88,16.66,18.01,17.36,2
1,4.7,14.6,23.5,0.0,0
3,1.98,2.38,11.9,1.59,1
2,0.79,2.38,11.9,2.38,0
3,0.0,2.42,0.81,0.81,0
2,0.34,7.48,65.07,4.65,1
3,0.0,3.23,0.81,0.81,0
2,24.1,8.0,52.1,17.51,2
1,0.02,5.93,15.56,14.1,1
2,0.2,1.2,2.5,0.0,0
1,9.63,9.2,47.49,0.0,0
0,2.36,3.75,4.81,0.21,0
3,2.34,6.25,19.53,3.13,1
1,9.61,10.74,59.38,0.0,1
0,2.62,0.71,5.29,0.3,0
2,9.73,11.27,62.09,0.0,1
3,2.71,1.26,5.47,0.0,0
2,4.0,10.0,64.66,3.26,2
3,3.0,9.0,67.64,0.0,1
3,8.63,8.78,63.57,24.73,2
1,2.1,2.6,5.1,0.21,0
0,7.19,10.42,65.12,0.0,1
0,8.0,13.0,58.0,0.0,1
1,6.51,15.42,62.32,1.9,1
1,18.2,12.8,5.46,0.0,1
2,0.9,1.2,8.7,4.7,0
3,1.59,3.17,6.35,0.79,0
3,1.19,3.97,11.9,1.59,1
0,2.4,4.6,5.2,0.0,0
0,4.84,1.61,11.95,0.79,0
0,0.63,0.82,40.77,33.24,1
3,1.04,0.89,42.81,0.0,1
2,1.15,2.18,8.66,3.78,0
1,1.95,1.76,18.47,0.0,0
1,0.44,1.46,15.22,8.23,0
2,0.17,1.52,6.64,4.01,0
2,6.73,3.77,7.4,4.78,1
3,10.63,3.84,9.17,4.38,1
1,13.83,3.99,11.61,3.98,1
0,0.37,0.51,1.75,1.26,0
2,0.76,1.29,0.8,0.13,0
0,0.09,1.97,1.2,0.54,0
3,1.2,2.52,3.53,1.58,1
2,0.81,2.26,0.0,0.0,0
2,3.39,3.31,44.08,27.26,2
3,0.25,1.35,10.92,0.0,0
3,0.8,2.0,9.0,2.13,1
3,0.2,1.5,7.0,0.0,0
0,0.01,5.06,3.64,3.64,0
1,2.0,3.2,3.8,0.0,0
1,1.69,1.21,8.1,2.13,0
1,0.0,1.36,0.38,0.22,0
2,0.07,1.14,0.2,0.2,0
3,0.02,5.93,15.58,14.1,1
2,1.03,4.19,13.66,3.17,0
3,0.92,3.85,11.83,5.06,1
1,0.7,4.0,11.4,1.57,0
1,0.21,0.64,0.44,0.43,0
1,1.5,3.0,7.5,0.8,0
0,3.3,2.55,6.61,0.0,0
3,4.46,1.16,5.2,0.64,1
0,1.61,1.61,8.06,0.81,0
2,3.91,2.29,5.86,0.0,0
0,5.8,3.77,6.47,0.0,0
1,1.29,2.9,6.3,0.6,0
0,0.0,1.61,16.13,9.68,0
2,6.45,1.61,6.45,0.81,0
0,1.21,1.61,9.68,2.42,0
1,4.62,3.01,6.04,0.0,0
3,0.9,2.2,12.11,4.31,1
1,2.42,0.81,7.26,0.81,0
0,2.02,1.8,7.46,0.5,0
3,2.31,1.54,10.0,7.69,1
0,2.31,1.54,10.0,7.69,0
0,3.46,1.54,13.85,9.23,0
0,1.92,1.54,10.0,7.69,0
1,1.15,1.54,10.0,8.46,0
2,3.08,1.54,13.08,10.0,1
2,2.4,2.4,10.4,8.0,1
3,2.31,3.08,10.0,7.69,1
1,1.92,1.54,10.0,7.69,0
1,2.02,3.24,7.46,2.81,0
2,2.8,2.4,17.6,10.4,1
3,2.4,1.6,10.4,7.2,1
3,2.4,1.6,10.4,7.2,1
3,2.0,2.4,10.4,8.0,1
3,2.31,1.54,10.0,6.92,1
1,0.77,2.31,10.0,7.69,0
1,1.2,1.6,10.4,7.2,0
3,2.0,1.6,9.6,7.2,1
2,2.69,1.54,13.85,9.23,1
0,1.22,4.08,8.57,1.22,0
1,3.67,3.27,7.35,0.82,0
0,3.58,2.36,5.76,2.82,0
0,1.22,2.45,5.71,1.22,0
3,1.63,2.86,7.35,2.04,1
1,3.78,2.74,7.4,0.0,0
0,3.24,2.51,3.99,0.0,0
2,2.77,4.97,12.69,0.0,0
3,4.9,2.45,6.94,0.41,1
1,0.61,2.86,5.71,1.63,0
0,1.43,3.27,7.35,1.63,0
2,2.6,2.33,6.92,0.0,0
2,3.23,2.78,5.64,2.62,1
2,2.56,3.95,8.29,5.29,1
3,0.58,1.84,16.72,10.81,1
3,0.62,0.74,40.77,32.26,2
1,1.64,1.84,11.28,0.23,0
0,0.79,2.38,6.35,0.79,0
2,5.65,1.61,7.26,1.61,1
2,0.63,3.69,5.2,0.57,0
3,0.55,2.53,5.71,0.37,0
3,0.21,2.13,10.04,2.13,1
3,0.0,1.69,5.08,0.0,0
1,5.08,1.69,5.08,1.69,0
2,10.17,3.39,5.08,1.69,1
3,0.0,1.69,5.08,0.0,0
3,5.08,1.69,5.08,1.69,1
2,1.69,0.0,5.08,1.69,0
2,0.0,1.67,6.67,0.0,0
2,1.69,1.69,5.08,1.69,0
1,5.0,0.0,5.0,1.67,0
2,1.69,1.69,5.08,1.69,0
1,0.0,1.69,5.08,0.0,0
3,0.0,1.69,6.78,0.0,0
1,0.85,1.69,5.08,0.0,0
2,0.85,1.69,5.08,0.0,0
2,0.85,1.69,6.78,0.0,0
0,1.67,1.67,5.0,1.67,0
0,4.03,1.61,9.68,2.42,0
0,4.84,0.81,7.26,0.81,0
0,7.98,1.76,6.03,0.33,0
3,3.23,1.61,7.26,0.81,1
